Date,Time,Temperature (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip. (in),Condition
5/11/2023,1:53:00 PM,74,60,62,WNW,7 ,0 ,29.1,0,Cloudy
5/11/2023,2:53:00 PM,73,61,66,W,7 ,0 ,29.1,0,Cloudy
5/11/2023,3:53:00 PM,75,62,64,WSW,8 ,0 ,29.08,0,Cloudy
5/11/2023,4:53:00 PM,74,62,66,SW,9 ,0 ,29.07,0,Cloudy
5/11/2023,5:53:00 PM,74,61,64,WSW,8 ,0 ,29.06,0,Cloudy
5/11/2023,6:53:00 PM,73,61,66,VAR,5 ,0 ,29.06,0,Mostly Cloudy
5/11/2023,7:53:00 PM,72,62,71,WNW,6 ,0 ,29.06,0,Mostly Cloudy
5/11/2023,8:53:00 PM,70,61,73,CALM,0 ,0 ,29.07,0,Mostly Cloudy
5/11/2023,9:53:00 PM,69,60,73,CALM,0 ,0 ,29.07,0,Partly Cloudy
5/11/2023,10:53:00 PM,65,60,84,CALM,0 ,0 ,29.07,0,Partly Cloudy
5/11/2023,11:53:00 PM,65,61,87,CALM,0 ,0 ,29.07,0,Partly Cloudy
5/11/2023,12:53:00 AM,67,59,76,NNE,6 ,0 ,29.04,0,Mostly Cloudy
5/11/2023,1:53:00 AM,65,57,75,N,5 ,0 ,29.04,0,Fair
5/11/2023,2:53:00 AM,63,58,84,N,5 ,0 ,29.03,0,Fair
5/11/2023,3:53:00 AM,62,57,84,NNE,7 ,0 ,29.02,0,Fair
5/11/2023,4:53:00 AM,60,56,86,NE,6 ,0 ,29.02,0,Partly Cloudy
5/11/2023,5:53:00 AM,60,56,86,N,7 ,0 ,29.03,0,Partly Cloudy
5/11/2023,6:53:00 AM,60,56,86,NNE,7 ,0 ,29.05,0,Partly Cloudy
5/11/2023,7:53:00 AM,62,56,80,NNE,6 ,0 ,29.07,0,Fair
5/11/2023,8:53:00 AM,65,57,75,NE,9 ,0 ,29.08,0,Fair
5/11/2023,9:53:00 AM,68,58,70,NNE,10 ,0 ,29.08,0,Fair
5/11/2023,10:53:00 AM,72,59,64,NNE,8 ,0 ,29.07,0,Fair
5/11/2023,11:53:00 AM,75,60,60,N,8 ,0 ,29.07,0,Fair
5/10/2023,12:53:00 PM,76,58,54,NE,8 ,0 ,29.06,0,Fair
5/10/2023,1:53:00 PM,79,56,45,N,8 ,0 ,29.05,0,Partly Cloudy
5/10/2023,2:53:00 PM,80,54,40,WSW,5 ,0 ,29.04,0,Mostly Cloudy
5/10/2023,3:53:00 PM,81,55,41,CALM,0 ,0 ,29.02,0,Mostly Cloudy
5/10/2023,4:53:00 PM,82,49,31,CALM,0 ,0 ,29,0,Mostly Cloudy
5/10/2023,5:53:00 PM,82,50,33,CALM,0 ,0 ,28.99,0,Mostly Cloudy
5/10/2023,6:53:00 PM,81,51,35,CALM,0 ,0 ,28.99,0,Mostly Cloudy
5/10/2023,7:53:00 PM,78,54,43,W,3 ,0 ,28.99,0,Cloudy
5/10/2023,8:53:00 PM,74,56,53,CALM,0 ,0 ,29.01,0,Cloudy
5/10/2023,9:53:00 PM,72,56,57,CALM,0 ,0 ,29.02,0,Cloudy
5/10/2023,10:53:00 PM,69,57,65,SSE,3 ,0 ,29.03,0,Cloudy
5/10/2023,11:53:00 PM,69,58,68,SSE,5 ,0 ,29.05,0,Cloudy
5/10/2023,12:53:00 AM,69,64,84,SW,6 ,0 ,28.93,0,Mostly Cloudy
5/10/2023,1:53:00 AM,68,64,87,CALM,0 ,0 ,28.93,0,Mostly Cloudy
5/10/2023,2:53:00 AM,68,64,87,W,5 ,0 ,28.91,0,Mostly Cloudy
5/10/2023,3:53:00 AM,67,64,90,WSW,3 ,0 ,28.89,0,Cloudy
5/10/2023,4:53:00 AM,68,64,87,WSW,8 ,0 ,28.91,0,Cloudy
5/10/2023,5:44:00 AM,69,65,87,SW,13 ,0 ,28.94,0,Thunder
5/10/2023,5:53:00 AM,69,65,87,W,15 ,28 ,28.96,0,Thunder
5/10/2023,6:03:00 AM,66,59,78,WNW,16 ,32 ,28.97,0,T-Storm
5/10/2023,6:53:00 AM,62,59,90,SE,14 ,0 ,28.92,0.1,Light Rain with Thunder
5/10/2023,6:58:00 AM,62,59,90,SE,10 ,0 ,28.92,0,Light Rain
5/10/2023,7:53:00 AM,65,60,84,WSW,6 ,0 ,28.95,0,Mostly Cloudy
5/10/2023,8:53:00 AM,68,62,81,NE,3 ,0 ,28.94,0,Mostly Cloudy
5/9/2023,9:53:00 AM,69,62,78,NNW,7 ,0 ,28.97,0,Cloudy
5/9/2023,10:53:00 AM,72,63,73,VAR,6 ,0 ,28.97,0,Mostly Cloudy
5/9/2023,11:53:00 AM,76,63,64,SW,6 ,0 ,28.96,0,Partly Cloudy
5/9/2023,12:53:00 PM,77,62,60,WSW,6 ,0 ,28.97,0,Partly Cloudy
5/9/2023,1:53:00 PM,79,62,56,VAR,3 ,0 ,28.96,0,Partly Cloudy
5/9/2023,2:53:00 PM,81,63,54,W,9 ,0 ,28.95,0,Partly Cloudy
5/9/2023,3:53:00 PM,81,63,54,VAR,7 ,0 ,28.93,0,Partly Cloudy
5/9/2023,4:53:00 PM,83,64,53,SW,9 ,0 ,28.91,0,Partly Cloudy
5/9/2023,5:53:00 PM,83,58,42,W,14 ,0 ,28.92,0,Partly Cloudy
5/9/2023,6:53:00 PM,82,62,51,NNW,5 ,0 ,28.91,0,Partly Cloudy
5/9/2023,7:53:00 PM,80,59,48,WNW,8 ,0 ,28.92,0,Fair
5/9/2023,8:53:00 PM,76,59,56,NW,7 ,0 ,28.95,0,Fair
5/9/2023,9:53:00 PM,73,59,61,N,13 ,0 ,28.99,0,Fair
5/9/2023,10:53:00 PM,70,57,63,N,6 ,0 ,29.01,0,Fair
5/9/2023,11:53:00 PM,68,58,70,CALM,0 ,0 ,29.03,0,Fair
5/9/2023,12:43:00 AM,62,60,93,S,13 ,0 ,29.04,0.2,Rain
5/9/2023,12:53:00 AM,62,60,93,SSE,14 ,0 ,29,0.3,Rain
5/9/2023,1:53:00 AM,62,59,90,SSW,3 ,0 ,28.94,0,Light Rain
5/9/2023,2:53:00 AM,62,60,93,W,9 ,0 ,28.92,0,Cloudy
5/9/2023,3:42:00 AM,61,60,97,W,5 ,0 ,28.94,0,Cloudy
5/9/2023,3:53:00 AM,61,60,97,W,3 ,0 ,28.94,0,Cloudy
5/9/2023,4:41:00 AM,61,60,97,WSW,3 ,0 ,28.95,0,Light Rain
5/9/2023,4:53:00 AM,61,60,97,N,3 ,0 ,28.96,0,Cloudy
5/9/2023,5:53:00 AM,61,60,97,SSE,5 ,0 ,28.96,0,Cloudy
5/9/2023,6:44:00 AM,62,60,93,S,5 ,0 ,28.96,0,Cloudy
5/9/2023,6:53:00 AM,61,60,97,SSE,6 ,0 ,28.96,0,Cloudy
5/9/2023,7:34:00 AM,62,60,93,S,6 ,0 ,28.97,0,Cloudy
5/8/2023,7:53:00 AM,62,60,93,SSW,6 ,0 ,28.97,0,Cloudy
5/8/2023,8:53:00 AM,64,60,87,W,3 ,0 ,28.98,0,Cloudy
5/8/2023,9:50:00 AM,63,61,94,WSW,5 ,0 ,29,0,Cloudy
5/8/2023,9:53:00 AM,64,61,90,WSW,6 ,0 ,29,0,Cloudy
5/8/2023,10:53:00 AM,64,61,90,WSW,9 ,0 ,29.03,0,Cloudy
5/8/2023,11:53:00 AM,64,62,93,SW,13 ,0 ,29.02,0,Light Rain
5/8/2023,12:53:00 PM,66,63,90,S,18 ,25 ,28.95,0,Light Rain
5/8/2023,1:53:00 PM,71,64,78,SW,17 ,0 ,28.96,0,Mostly Cloudy
5/8/2023,2:53:00 PM,73,64,73,SSW,10 ,0 ,28.94,0,Cloudy
5/8/2023,3:53:00 PM,75,63,66,SW,13 ,0 ,28.92,0,Mostly Cloudy
5/8/2023,4:53:00 PM,75,63,66,SSW,12 ,0 ,28.9,0,Cloudy
5/8/2023,5:53:00 PM,76,64,67,SSW,15 ,0 ,28.9,0,Cloudy
5/8/2023,6:53:00 PM,75,65,71,SW,8 ,0 ,28.89,0,Cloudy
5/8/2023,7:53:00 PM,74,65,73,SSW,8 ,0 ,28.89,0,Cloudy
5/8/2023,8:53:00 PM,72,64,76,SW,8 ,0 ,28.91,0,Cloudy
5/8/2023,9:53:00 PM,70,64,81,SW,7 ,0 ,28.93,0,Cloudy
5/8/2023,10:53:00 PM,68,64,87,SW,7 ,0 ,28.94,0,Cloudy
5/8/2023,11:53:00 PM,69,64,84,SW,6 ,0 ,28.95,0,Cloudy
5/8/2023,12:53:00 AM,63,54,72,SW,9 ,0 ,29.11,0,Partly Cloudy
5/8/2023,1:53:00 AM,63,53,70,SW,6 ,0 ,29.09,0,Fair
5/8/2023,2:53:00 AM,64,53,67,W,7 ,0 ,29.08,0,Partly Cloudy
5/8/2023,3:53:00 AM,63,54,72,W,9 ,0 ,29.1,0,Partly Cloudy
5/8/2023,4:53:00 AM,62,54,75,W,9 ,0 ,29.09,0,Partly Cloudy
5/8/2023,5:53:00 AM,61,54,78,W,6 ,0 ,29.08,0,Fair
5/8/2023,6:53:00 AM,57,54,89,CALM,0 ,0 ,29.09,0,Partly Cloudy
5/8/2023,7:53:00 AM,60,55,83,W,3 ,0 ,29.13,0,Mostly Cloudy
5/8/2023,8:53:00 AM,64,58,80,SSW,7 ,0 ,29.12,0,Mostly Cloudy
5/8/2023,9:53:00 AM,69,58,68,WSW,6 ,0 ,29.12,0,Mostly Cloudy
5/8/2023,10:53:00 AM,68,59,73,W,7 ,0 ,29.12,0,Mostly Cloudy
5/8/2023,11:53:00 AM,71,60,68,SSW,10 ,0 ,29.11,0,Cloudy
5/7/2023,12:53:00 PM,77,62,60,SW,15 ,23 ,29.09,0,Mostly Cloudy
5/7/2023,1:53:00 PM,79,62,56,SW,16 ,26 ,29.05,0,Mostly Cloudy
5/7/2023,2:53:00 PM,79,62,56,SW,15 ,25 ,29.03,0,Mostly Cloudy
5/7/2023,3:53:00 PM,80,63,56,SW,15 ,22 ,29.01,0,Mostly Cloudy
5/7/2023,4:53:00 PM,79,62,56,SW,12 ,0 ,28.99,0,Cloudy
5/7/2023,5:25:00 PM,65,57,75,N,16 ,29 ,29.02,0,Cloudy
5/7/2023,5:35:00 PM,63,58,84,N,15 ,0 ,29.02,0,T-Storm
5/7/2023,5:43:00 PM,62,59,90,NNE,12 ,0 ,29.02,0.2,T-Storm
5/7/2023,5:53:00 PM,63,61,93,NNE,12 ,0 ,29.01,0.2,Rain
5/7/2023,6:18:00 PM,63,61,93,SSW,6 ,0 ,29.06,0,Thunder
5/7/2023,6:53:00 PM,63,61,93,E,6 ,0 ,29.06,0.1,T-Storm
5/7/2023,7:32:00 PM,63,61,93,SE,13 ,0 ,29.03,0,Rain
5/7/2023,7:53:00 PM,63,60,90,ESE,17 ,24 ,28.99,0.1,Rain
5/7/2023,8:53:00 PM,65,59,81,SE,15 ,25 ,28.94,0,Light Rain
5/7/2023,9:53:00 PM,63,60,90,NW,15 ,23 ,28.99,0,Light Rain
5/7/2023,10:53:00 PM,63,61,93,VAR,5 ,0 ,29.05,0,Light Rain
5/7/2023,11:53:00 PM,63,60,90,SW,14 ,0 ,29.08,0.1,Rain
5/7/2023,11:57:00 PM,62,60,93,SSW,13 ,0 ,29.08,0,T-Storm
5/7/2023,12:53:00 AM,58,51,78,SSW,6 ,0 ,29.12,0,Cloudy
5/7/2023,1:53:00 AM,58,51,78,SW,3 ,0 ,29.12,0,Cloudy
5/7/2023,2:53:00 AM,59,50,72,WNW,3 ,0 ,29.11,0,Mostly Cloudy
5/7/2023,3:53:00 AM,57,51,81,ENE,3 ,0 ,29.12,0,Cloudy
5/7/2023,4:53:00 AM,57,51,81,E,5 ,0 ,29.12,0,Cloudy
5/7/2023,5:53:00 AM,58,51,78,N,3 ,0 ,29.13,0,Cloudy
5/7/2023,6:53:00 AM,58,51,78,N,5 ,0 ,29.15,0,Mostly Cloudy
5/7/2023,7:53:00 AM,58,51,78,N,5 ,0 ,29.18,0,Cloudy
5/7/2023,8:53:00 AM,59,52,78,NNE,3 ,0 ,29.18,0,Cloudy
5/7/2023,9:53:00 AM,60,52,75,CALM,0 ,0 ,29.19,0,Cloudy
5/7/2023,10:53:00 AM,62,52,70,CALM,0 ,0 ,29.19,0,Cloudy
5/7/2023,11:53:00 AM,64,53,67,CALM,0 ,0 ,29.2,0,Cloudy
5/6/2023,12:53:00 PM,65,54,68,W,3 ,0 ,29.19,0,Cloudy
5/6/2023,1:53:00 PM,69,54,58,CALM,0 ,0 ,29.17,0,Mostly Cloudy
5/6/2023,2:53:00 PM,72,54,53,NW,5 ,0 ,29.14,0,Partly Cloudy
5/6/2023,3:53:00 PM,75,53,46,WSW,10 ,0 ,29.12,0,Fair
5/6/2023,4:53:00 PM,76,53,45,W,5 ,0 ,29.12,0,Fair
5/6/2023,5:53:00 PM,76,54,46,WSW,8 ,0 ,29.11,0,Fair
5/6/2023,6:53:00 PM,75,54,48,WSW,13 ,0 ,29.1,0,Fair
5/6/2023,7:53:00 PM,74,55,52,WSW,12 ,0 ,29.11,0,Fair
5/6/2023,8:53:00 PM,70,55,59,WSW,6 ,0 ,29.12,0,Fair
5/6/2023,9:53:00 PM,68,55,63,SSW,5 ,0 ,29.12,0,Fair
5/6/2023,10:53:00 PM,64,55,72,SSW,7 ,0 ,29.13,0,Fair
5/6/2023,11:53:00 PM,66,56,70,SW,8 ,0 ,29.13,0,Cloudy
5/6/2023,12:53:00 AM,54,44,69,NE,5 ,0 ,29.01,0,Cloudy
5/6/2023,1:53:00 AM,52,44,74,CALM,0 ,0 ,29.01,0,Cloudy
5/6/2023,2:53:00 AM,52,45,77,CALM,0 ,0 ,29.01,0,Cloudy
5/6/2023,3:53:00 AM,49,45,86,NNE,3 ,0 ,29.01,0,Fair
5/6/2023,4:53:00 AM,49,44,83,ENE,3 ,0 ,29.01,0,Cloudy
5/6/2023,5:53:00 AM,49,44,83,ENE,3 ,0 ,29.02,0,Cloudy
5/6/2023,6:53:00 AM,49,44,83,CALM,0 ,0 ,29.05,0,Cloudy
5/6/2023,7:53:00 AM,50,45,83,CALM,0 ,0 ,29.08,0,Cloudy
5/6/2023,8:53:00 AM,54,45,72,NE,9 ,0 ,29.09,0,Mostly Cloudy
5/6/2023,9:53:00 AM,57,45,64,NE,5 ,0 ,29.1,0,Mostly Cloudy
5/6/2023,10:53:00 AM,62,46,56,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/6/2023,11:53:00 AM,64,46,52,CALM,0 ,0 ,29.12,0,Mostly Cloudy
5/5/2023,12:53:00 PM,71,47,42,CALM,0 ,0 ,29.09,0,Mostly Cloudy
5/5/2023,1:53:00 PM,72,45,38,WSW,5 ,0 ,29.07,0,Partly Cloudy
5/5/2023,2:53:00 PM,73,43,34,CALM,0 ,0 ,29.06,0,Partly Cloudy
5/5/2023,3:53:00 PM,74,44,34,W,5 ,0 ,29.03,0,Partly Cloudy
5/5/2023,4:53:00 PM,75,46,36,SSW,7 ,18 ,29.03,0,Fair
5/5/2023,5:53:00 PM,75,47,37,W,10 ,0 ,29.03,0,Partly Cloudy
5/5/2023,6:53:00 PM,70,47,44,WSW,15 ,0 ,29.06,0,Mostly Cloudy
5/5/2023,7:53:00 PM,65,49,56,WSW,17 ,0 ,29.08,0,Cloudy
5/5/2023,8:53:00 PM,63,49,60,WSW,15 ,0 ,29.1,0,Cloudy
5/5/2023,9:53:00 PM,61,50,67,WSW,10 ,0 ,29.12,0,Cloudy
5/5/2023,10:53:00 PM,60,50,69,W,6 ,0 ,29.12,0,Cloudy
5/5/2023,11:53:00 PM,58,51,78,SW,5 ,0 ,29.12,0,Cloudy
5/5/2023,12:53:00 AM,48,35,61,CALM,0 ,0 ,28.89,0,Fair
5/5/2023,1:53:00 AM,47,35,63,CALM,0 ,0 ,28.9,0,Fair
5/5/2023,2:53:00 AM,45,36,71,CALM,0 ,0 ,28.9,0,Fair
5/5/2023,3:53:00 AM,45,36,71,CALM,0 ,0 ,28.91,0,Fair
5/5/2023,4:53:00 AM,42,36,79,CALM,0 ,0 ,28.92,0,Fair
5/5/2023,5:53:00 AM,42,35,76,CALM,0 ,0 ,28.93,0,Fair
5/5/2023,6:53:00 AM,41,35,79,NNE,3 ,0 ,28.94,0,Fair
5/5/2023,7:53:00 AM,43,38,82,CALM,0 ,0 ,28.96,0,Fair
5/5/2023,8:53:00 AM,51,40,66,CALM,0 ,0 ,28.97,0,Fair
5/5/2023,9:53:00 AM,57,39,51,CALM,0 ,0 ,28.99,0,Fair
5/5/2023,10:53:00 AM,60,38,44,CALM,0 ,0 ,29,0,Fair
5/5/2023,11:53:00 AM,63,37,38,NE,6 ,0 ,29,0,Fair
5/4/2023,12:53:00 PM,65,37,36,VAR,5 ,0 ,28.99,0,Fair
5/4/2023,1:53:00 PM,66,37,34,CALM,0 ,0 ,28.98,0,Fair
5/4/2023,2:53:00 PM,69,38,32,CALM,0 ,0 ,28.97,0,Fair
5/4/2023,3:53:00 PM,68,38,33,NNE,3 ,0 ,28.95,0,Partly Cloudy
5/4/2023,4:53:00 PM,68,38,33,WSW,6 ,0 ,28.94,0,Mostly Cloudy
5/4/2023,5:53:00 PM,68,37,32,CALM,0 ,0 ,28.95,0,Mostly Cloudy
5/4/2023,6:53:00 PM,68,39,35,SW,6 ,0 ,28.95,0,Mostly Cloudy
5/4/2023,7:53:00 PM,64,41,43,SW,6 ,0 ,28.95,0,Cloudy
5/4/2023,8:53:00 PM,65,40,40,SW,3 ,0 ,28.97,0,Cloudy
5/4/2023,9:53:00 PM,60,43,53,CALM,0 ,0 ,28.99,0,Cloudy
5/4/2023,10:53:00 PM,56,45,67,ENE,3 ,0 ,29,0,Cloudy
5/4/2023,11:23:00 PM,55,45,69,ENE,5 ,0 ,29,0,Cloudy
5/4/2023,11:53:00 PM,55,44,67,CALM,0 ,0 ,29,0,Cloudy
5/4/2023,12:53:00 AM,51,31,46,SSW,6 ,0 ,28.73,0,Mostly Cloudy
5/4/2023,1:53:00 AM,52,34,50,W,6 ,0 ,28.74,0,Cloudy
5/4/2023,2:53:00 AM,47,34,61,SW,8 ,0 ,28.72,0,Fair
5/4/2023,3:53:00 AM,47,35,63,SSW,10 ,0 ,28.71,0,Mostly Cloudy
5/4/2023,4:53:00 AM,47,36,66,SSW,9 ,0 ,28.71,0,Mostly Cloudy
5/4/2023,5:53:00 AM,46,35,66,SSW,13 ,0 ,28.7,0,Partly Cloudy
5/4/2023,6:53:00 AM,45,35,68,SW,10 ,0 ,28.72,0,Partly Cloudy
5/4/2023,7:53:00 AM,48,37,66,SSW,8 ,0 ,28.75,0,Fair
5/4/2023,8:53:00 AM,53,36,52,SW,9 ,0 ,28.77,0,Fair
5/4/2023,9:53:00 AM,56,35,45,W,13 ,0 ,28.78,0,Fair
5/4/2023,10:53:00 AM,58,35,42,W,16 ,23 ,28.79,0,Fair
5/4/2023,11:53:00 AM,60,34,38,W,13 ,23 ,28.8,0,Fair
5/3/2023,12:53:00 PM,62,31,31,NW,9 ,21 ,28.8,0,Fair
5/3/2023,1:53:00 PM,63,32,31,WNW,8 ,0 ,28.81,0,Fair
5/3/2023,2:53:00 PM,63,30,29,,0 ,0 ,28.8,0,Fair
5/3/2023,3:53:00 PM,65,30,27,W,8 ,0 ,28.79,0,Fair
5/3/2023,4:53:00 PM,66,31,27,NNW,13 ,18 ,28.78,0,Fair
5/3/2023,5:53:00 PM,66,29,25,NW,6 ,0 ,28.79,0,Fair
5/3/2023,6:53:00 PM,65,28,25,NNW,8 ,0 ,28.81,0,Fair
5/3/2023,7:53:00 PM,63,27,26,N,8 ,0 ,28.82,0,Fair
5/3/2023,8:53:00 PM,59,29,32,N,5 ,0 ,28.84,0,Fair
5/3/2023,9:53:00 PM,57,31,37,NW,3 ,0 ,28.87,0,Fair
5/3/2023,10:53:00 PM,56,32,40,NW,3 ,0 ,28.88,0,Fair
5/3/2023,11:53:00 PM,53,33,47,N,6 ,0 ,28.88,0,Fair
5/3/2023,12:53:00 AM,53,37,55,SSW,12 ,0 ,28.67,0,Mostly Cloudy
5/3/2023,1:53:00 AM,53,37,55,SW,12 ,0 ,28.67,0,Cloudy
5/3/2023,2:53:00 AM,51,37,59,SW,9 ,0 ,28.66,0,Mostly Cloudy
5/3/2023,3:53:00 AM,48,36,63,SW,9 ,0 ,28.66,0,Fair
5/3/2023,4:53:00 AM,46,36,68,SSW,9 ,0 ,28.66,0,Fair
5/3/2023,5:53:00 AM,46,36,68,SW,8 ,0 ,28.67,0,Fair
5/3/2023,6:53:00 AM,45,36,71,SW,8 ,0 ,28.68,0,Fair
5/3/2023,7:53:00 AM,49,37,64,SW,9 ,0 ,28.7,0,Fair
5/3/2023,8:53:00 AM,53,38,57,SW,13 ,0 ,28.7,0,Fair
5/3/2023,9:53:00 AM,57,36,45,SW,13 ,0 ,28.69,0,Fair
5/3/2023,10:53:00 AM,61,32,34,WSW,15 ,24 ,28.67,0,Fair
5/3/2023,11:53:00 AM,62,32,32,WSW,20 ,33 ,28.67,0,Mostly Cloudy
5/2/2023,12:53:00 PM,63,30,29,WSW,20 ,28 ,28.65,0,Partly Cloudy
5/2/2023,1:53:00 PM,62,29,29,W,21 ,31 ,28.66,0,Mostly Cloudy / Windy
5/2/2023,2:53:00 PM,62,29,29,W,18 ,0 ,28.66,0,Cloudy
5/2/2023,3:53:00 PM,64,32,30,W,16 ,28 ,28.67,0,Mostly Cloudy
5/2/2023,4:53:00 PM,63,31,30,W,15 ,28 ,28.65,0,Partly Cloudy
5/2/2023,5:53:00 PM,64,32,30,WSW,20 ,26 ,28.65,0,Partly Cloudy
5/2/2023,6:53:00 PM,63,27,26,W,21 ,31 ,28.67,0,Partly Cloudy / Windy
5/2/2023,7:53:00 PM,61,28,29,W,14 ,25 ,28.68,0,Fair
5/2/2023,8:53:00 PM,58,27,31,WNW,10 ,17 ,28.71,0,Fair
5/2/2023,9:53:00 PM,55,28,35,W,9 ,0 ,28.74,0,Fair
5/2/2023,10:53:00 PM,54,31,41,WSW,8 ,0 ,28.76,0,Mostly Cloudy
5/2/2023,11:53:00 PM,51,33,50,SSW,7 ,0 ,28.74,0,Mostly Cloudy
5/2/2023,12:53:00 AM,48,39,71,SW,7 ,0 ,28.66,0,Cloudy
5/2/2023,1:53:00 AM,48,38,68,SW,7 ,0 ,28.64,0,Cloudy
5/2/2023,2:53:00 AM,45,37,74,SW,9 ,0 ,28.62,0,Fair
5/2/2023,3:53:00 AM,44,37,76,SW,7 ,0 ,28.61,0,Fair
5/2/2023,4:53:00 AM,44,38,79,SSW,12 ,0 ,28.61,0,Partly Cloudy
5/2/2023,5:53:00 AM,43,38,82,SSW,9 ,0 ,28.61,0,Fair
5/2/2023,6:53:00 AM,44,37,76,SSW,13 ,0 ,28.61,0,Partly Cloudy
5/2/2023,7:53:00 AM,47,38,71,SSW,13 ,0 ,28.62,0,Mostly Cloudy
5/2/2023,8:53:00 AM,49,38,66,SSW,17 ,0 ,28.63,0,Cloudy
5/2/2023,9:53:00 AM,52,38,59,SSW,16 ,0 ,28.63,0,Mostly Cloudy
5/2/2023,10:53:00 AM,57,37,47,SW,23 ,33 ,28.62,0,Partly Cloudy / Windy
5/2/2023,11:53:00 AM,57,35,44,SW,25 ,38 ,28.61,0,Cloudy / Windy
5/1/2023,12:53:00 PM,61,33,35,W,26 ,35 ,28.6,0,Mostly Cloudy / Windy
5/1/2023,1:53:00 PM,61,33,35,WSW,18 ,33 ,28.58,0,Mostly Cloudy
5/1/2023,2:53:00 PM,64,35,34,WSW,23 ,36 ,28.58,0,Mostly Cloudy / Windy
5/1/2023,3:53:00 PM,61,34,36,WSW,24 ,36 ,28.58,0,Mostly Cloudy / Windy
5/1/2023,4:53:00 PM,61,33,35,WSW,22 ,31 ,28.59,0,Mostly Cloudy / Windy
5/1/2023,5:53:00 PM,61,35,38,WSW,17 ,33 ,28.59,0,Mostly Cloudy
5/1/2023,6:53:00 PM,61,35,38,WSW,17 ,28 ,28.59,0,Mostly Cloudy
5/1/2023,7:53:00 PM,60,34,38,WSW,18 ,28 ,28.6,0,Mostly Cloudy
5/1/2023,8:53:00 PM,59,35,41,SW,13 ,0 ,28.62,0,Mostly Cloudy
5/1/2023,9:53:00 PM,58,36,44,WSW,14 ,0 ,28.65,0,Cloudy
5/1/2023,10:53:00 PM,55,36,49,SW,13 ,0 ,28.66,0,Partly Cloudy
5/1/2023,11:53:00 PM,54,36,51,SW,12 ,0 ,28.67,0,Fair
5/1/2023,12:53:00 AM,59,56,90,E,3 ,0 ,28.57,0,Mostly Cloudy
5/1/2023,1:53:00 AM,59,56,90,ESE,5 ,0 ,28.54,0,Cloudy
5/1/2023,2:53:00 AM,60,57,90,NW,3 ,0 ,28.52,0,Mostly Cloudy
5/1/2023,3:53:00 AM,59,56,90,NW,5 ,0 ,28.49,0,Fair
5/1/2023,4:53:00 AM,58,55,90,CALM,0 ,0 ,28.47,0,Fair
5/1/2023,5:53:00 AM,58,56,93,SE,3 ,0 ,28.45,0,Mostly Cloudy
5/1/2023,6:53:00 AM,58,57,97,WSW,5 ,0 ,28.47,0,Cloudy
5/1/2023,7:53:00 AM,59,55,87,CALM,0 ,0 ,28.47,0,Cloudy
5/1/2023,8:53:00 AM,58,55,90,WSW,3 ,0 ,28.47,0,Cloudy
5/1/2023,9:53:00 AM,59,54,83,WSW,6 ,0 ,28.46,0,Cloudy
5/1/2023,10:53:00 AM,62,53,72,W,12 ,0 ,28.47,0,Mostly Cloudy
5/1/2023,11:53:00 AM,66,51,59,WSW,14 ,21 ,28.46,0,Mostly Cloudy
4/30/2023,12:53:00 PM,68,47,47,W,18 ,28 ,28.45,0,Mostly Cloudy
4/30/2023,1:53:00 PM,66,44,45,W,21 ,29 ,28.45,0,Mostly Cloudy / Windy
4/30/2023,2:53:00 PM,67,37,33,W,25 ,37 ,28.47,0,Fair / Windy
4/30/2023,3:53:00 PM,65,33,31,W,26 ,39 ,28.5,0,Fair / Windy
4/30/2023,4:53:00 PM,62,32,32,W,23 ,35 ,28.54,0,Partly Cloudy / Windy
4/30/2023,5:53:00 PM,60,32,35,W,25 ,33 ,28.57,0,Cloudy / Windy
4/30/2023,6:53:00 PM,56,37,49,W,14 ,24 ,28.6,0,Cloudy
4/30/2023,7:53:00 PM,55,35,47,W,13 ,0 ,28.61,0,Fair
4/30/2023,8:53:00 PM,52,39,61,NNW,7 ,21 ,28.64,0,Light Rain
4/30/2023,9:53:00 PM,50,39,66,NNW,8 ,0 ,28.67,0,Mostly Cloudy
4/30/2023,10:53:00 PM,50,38,63,W,5 ,0 ,28.67,0,Cloudy
4/30/2023,11:53:00 PM,48,39,71,SSW,9 ,0 ,28.67,0,Mostly Cloudy
4/30/2023,12:53:00 AM,62,54,75,WSW,3 ,0 ,28.78,0,Cloudy
4/30/2023,1:53:00 AM,60,54,80,SSW,3 ,0 ,28.78,0,Cloudy
4/30/2023,2:53:00 AM,59,54,83,W,3 ,0 ,28.79,0,Mostly Cloudy
4/30/2023,3:53:00 AM,57,54,89,CALM,0 ,0 ,28.78,0,Partly Cloudy
4/30/2023,4:53:00 AM,55,53,93,W,3 ,0 ,28.79,0,Fair
4/30/2023,5:53:00 AM,56,53,90,CALM,0 ,0 ,28.79,0,Fair
4/30/2023,6:53:00 AM,54,52,93,CALM,0 ,0 ,28.79,0,Mostly Cloudy
4/30/2023,7:53:00 AM,55,53,93,CALM,0 ,0 ,28.81,0,Fair
4/30/2023,8:53:00 AM,59,54,83,CALM,0 ,0 ,28.81,0,Fair
4/30/2023,9:53:00 AM,63,51,65,NE,6 ,0 ,28.78,0,Fair
